0,Madrid,40.4165,-3.70256,0
1,Barcelona,41.38879,2.15899,0
2,Riyadh,24.690466,46.709566,0
3,Los-Angeles,34.031656,-118.241716,0
4,New-York,40.717042,-74.003663,0
5,Mexico-City,19.427318,-99.141869,0
6,Bogota,4.60971,-74.08175,0
7,Cairo,30.039173,31.239411,0
8,Tokyo,35.6895,139.69171,0
9,Sidney,-33.86785,151.20732,0
