origin_name,destination_name,type,constellation_telesat,height_telesat,origin_telesat,destination_telesat,Mean latency there_telesat,Mean latency back_telesat,Min. RTT_telesat,Mean RTT_telesat,Max. RTT_telesat,Smp.std. RTT_telesat,Reply arrival_telesat,constellation_kuiper,height_kuiper,origin_kuiper,destination_kuiper,Mean latency there_kuiper,Mean latency back_kuiper,Min. RTT_kuiper,Mean RTT_kuiper,Max. RTT_kuiper,Smp.std. RTT_kuiper,Reply arrival_kuiper,constellation_starlink,height_starlink,origin_starlink,destination_starlink,Mean latency there_starlink,Mean latency back_starlink,Min. RTT_starlink,Mean RTT_starlink,Max. RTT_starlink,Smp.std. RTT_starlink,Reply arrival_starlink,country_source,country_destination,min_of,avg_of,max_of,mdev_of,Distance_of,Expected_Latency_of,satellites_telesat,satellites_distance_telesat,satellites_kuiper,satellites_distance_kuiper,satellites_starlink,satellites_distance_starlink
Cairo,TelAviv,isls,telesat,1015,351,352,8.44 ms,8.44 ms,13.94 ms,16.89 ms,21.47 ms,1.80 ms,2000/2000 (100%),kuiper,630,1156,1157,4.83 ms,4.83 ms,8.89 ms,9.67 ms,11.22 ms,0.46 ms,2000/2000 (100%),starlink,550,1584,1585,4.01 ms,4.01 ms,7.38 ms,8.01 ms,9.37 ms,0.40 ms,2000/2000 (100%),Egypt,Israel,"98,8215833333333","99,8837916666667","106,0435","1,53775","414,813672905238","4,14813672905238",1.0,2688.027,1.0,1504.4814775000004,1.0,1250.9980426136362
